Bits,Epsilon,HammingWeight,Multiplications,Time,Algorithm,Set,Mode,Iterations,IsPrime,nMod4
281,-1,281,0,2.718210E-05,Miller-Rabin,Mersenne numbers,full,72906,0,3
281,-1,281,0,2.721676E-05,Miller-Rabin,Mersenne numbers,full,72906,0,3
281,-1,281,0,2.720406E-05,Miller-Rabin,Mersenne numbers,full,72906,0,3
281,-1,281,0,2.716430E-05,Miller-Rabin,Mersenne numbers,full,72906,0,3
281,-1,281,0,2.719392E-05,Miller-Rabin,Mersenne numbers,full,72906,0,3
283,-1,283,0,2.741850E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.747240E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.740532E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.740063E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.743260E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.741895E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.738561E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.741289E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.750621E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
283,-1,283,0,2.742719E-05,Miller-Rabin,Mersenne numbers,full,72913,0,3
293,-1,293,0,2.834381E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.830539E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.828940E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.828057E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.833656E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.836729E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.828723E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.828181E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.825953E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
293,-1,293,0,2.831731E-05,Miller-Rabin,Mersenne numbers,full,70684,0,3
307,-1,307,0,2.961603E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.962071E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.966529E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.962502E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.962439E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.958414E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.960357E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.959959E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.961147E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
307,-1,307,0,2.965444E-05,Miller-Rabin,Mersenne numbers,full,67665,0,3
311,-1,311,0,2.993233E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.988162E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.986897E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.983489E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.987430E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.986453E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.990059E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.996253E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.992482E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
311,-1,311,0,2.990669E-05,Miller-Rabin,Mersenne numbers,full,66794,0,3
313,-1,313,0,3.011355E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.010054E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.013493E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.012398E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.020489E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.010314E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.013022E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.015634E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.014440E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
313,-1,313,0,3.013937E-05,Miller-Rabin,Mersenne numbers,full,66427,0,3
317,-1,317,0,3.042603E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.040725E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.050122E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.045725E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.048189E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.047575E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.044667E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.042367E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.044143E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
317,-1,317,0,3.053889E-05,Miller-Rabin,Mersenne numbers,full,65814,0,3
331,-1,331,0,4.191342E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.187677E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.185394E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.191504E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.187082E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.188499E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.187140E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.199772E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.193796E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
331,-1,331,0,4.184751E-05,Miller-Rabin,Mersenne numbers,full,47789,0,3
337,-1,337,0,4.265841E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.271980E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.266309E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.269348E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.275995E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.266523E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.263070E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.267585E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.271007E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
337,-1,337,0,4.264540E-05,Miller-Rabin,Mersenne numbers,full,46763,0,3
347,-1,347,0,4.400755E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.407620E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.397447E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.405324E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.402947E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.400688E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.398143E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.398080E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.402653E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
347,-1,347,0,4.408495E-05,Miller-Rabin,Mersenne numbers,full,45579,0,3
349,-1,349,0,4.417141E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.418173E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.422096E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.422790E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.417126E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.419048E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.425206E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.423095E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.423471E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
349,-1,349,0,4.431965E-05,Miller-Rabin,Mersenne numbers,full,45269,0,3
353,-1,353,0,4.579841E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.469081E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.472052E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.484036E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.471848E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.469758E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.467219E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.469073E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.471860E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
353,-1,353,0,4.465899E-05,Miller-Rabin,Mersenne numbers,full,44499,0,3
359,-1,359,0,4.536734E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.550929E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.544498E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.546186E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.540843E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.542084E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.537875E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.538119E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.555157E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
359,-1,359,0,4.539335E-05,Miller-Rabin,Mersenne numbers,full,44037,0,3
367,-1,367,0,4.641838E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.643299E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.644884E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.639201E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.645107E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.639662E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.668255E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.662074E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.663670E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
367,-1,367,0,4.661772E-05,Miller-Rabin,Mersenne numbers,full,43053,0,3
373,-1,373,0,5.084665E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.079772E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.084372E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.091847E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.080316E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.078199E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.078511E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.084118E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.078164E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
373,-1,373,0,5.081232E-05,Miller-Rabin,Mersenne numbers,full,39287,0,3
379,-1,379,0,5.027555E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.016651E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.021523E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.016815E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.018264E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.011983E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.000105E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.004699E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.014972E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
379,-1,379,0,5.002127E-05,Miller-Rabin,Mersenne numbers,full,39753,0,3
383,-1,383,0,4.856287E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.855576E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.864503E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.856546E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.857151E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.867537E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.869203E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.859612E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.855468E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
383,-1,383,0,4.857437E-05,Miller-Rabin,Mersenne numbers,full,41188,0,3
389,-1,389,0,6.210628E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.209936E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.214101E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.224457E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.210829E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.208743E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.210109E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.221606E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.217358E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
389,-1,389,0,6.219261E-05,Miller-Rabin,Mersenne numbers,full,32277,0,3
397,-1,397,0,6.469338E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.344473E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.355076E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.334803E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.332655E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.334122E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.332175E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.354036E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.332039E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
397,-1,397,0,6.335106E-05,Miller-Rabin,Mersenne numbers,full,31466,0,3
401,-1,401,0,6.381860E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.384634E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.387958E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.381757E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.385023E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.402067E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.385329E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.388822E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.383779E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
401,-1,401,0,6.384777E-05,Miller-Rabin,Mersenne numbers,full,31357,0,3
409,-1,409,0,6.509364E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.511431E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.524251E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.510091E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.510362E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.509567E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.521505E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.514485E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.508399E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
409,-1,409,0,6.510625E-05,Miller-Rabin,Mersenne numbers,full,30752,0,3
419,-1,419,0,6.675803E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.668584E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.666716E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.663643E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.663645E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.665822E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.668733E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.679652E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.662055E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
419,-1,419,0,6.666372E-05,Miller-Rabin,Mersenne numbers,full,30084,0,3
421,-1,421,0,6.687800E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.695658E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.687260E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.685063E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.705268E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.699035E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.693536E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.686838E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.686288E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
421,-1,421,0,6.689413E-05,Miller-Rabin,Mersenne numbers,full,29879,0,3
431,-1,431,0,6.838572E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.846836E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.853325E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.839266E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.841236E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.837850E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.848023E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.838353E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.843729E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
431,-1,431,0,6.856591E-05,Miller-Rabin,Mersenne numbers,full,29315,0,3
433,-1,433,0,6.887317E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.884113E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.878725E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.877523E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.881746E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.879016E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.887125E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.896894E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.880138E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
433,-1,433,0,6.882244E-05,Miller-Rabin,Mersenne numbers,full,29152,0,3
439,-1,439,0,6.970770E-05,Miller-Rabin,Mersenne numbers,full,28704,0,3
439,-1,439,0,6.973340E-05,Miller-Rabin,Mersenne numbers,full,28704,0,3
